	NAME	logFC.dis4	logFC.dis12	logFC.dis14	logFC.dis15
YPR167C	YPR167C MET16 3'-phosphoadenylsulfate reductase; reduces 3'-phosphoadenylyl sulfate to adenosine-3',5'-bisphosphate and free sulfite using reduced thioredoxin as cosubstrate, involved in sulfate assimilation and methionine metabolism	0.11784642580368	0.156523344302485	0.594314126637213	0.383284689324409
YGR198W	YGR198W YPP1 Cargo-transport protein involved in endocytosis; interacts with phosphatidylinositol-4-kinase Stt4p; is required, along with Efr3p, for the assembly and recruitment of multiple copies of the kinase into phosphoinositide kinase (PIK) patches at the plasma membrane; positively regulates Stt4p; GFP-fusion protein localizes to the cytoplasm; YGR198W is an essential gene	-0.0944825252826927	0.12257147590891	-0.141448384294276	-0.129877519027703
YMR085W		1.00709979141751	0.0420093952458271	0.190745368567788	0.378048108591243
YER002W	YER002W NOP16 Constituent of 66S pre-ribosomal particles; involved in 60S ribosomal subunit biogenesis	0.0977037131786048	0.271226570637042	-0.207584187770263	-0.305525989158727
YER153C	YER153C PET122 Mitochondrial translational activator specific for the COX3 mRNA; acts together with Pet54p and Pet494p; located in the mitochondrial inner membrane	0.0413679901020975	-0.433390489197988	0.087163459391758	0.269784543830643
YGL222C	YGL222C EDC1 RNA-binding protein that activates mRNA decapping directly; binds to mRNA substrate and enhances activity of decapping proteins Dcp1p and Dcp2p; has a role in translation during heat stress; protein becomes more abundant and forms cytoplasmic foci in response to DNA replication stress; EDC1 has a paralog, EDC2, that arose from the whole genome duplication	0.309857753758613	0.186566928707205	0.521117141114254	0.266489118718794
YDL246C	YDL246C SOR2 Sorbitol dehydrogenase; protein sequence is 99% identical to the Sor1p sorbitol dehydrogenase	0.815179548880777	-0.210306942580698	-0.669100104849951	0.40604540535308
YKL074C	YKL074C MUD2 Protein involved in early pre-mRNA splicing; component of the pre-mRNA-U1 snRNP complex, the commitment complex; interacts with Msl5p/BBP splicing factor and Sub2p; similar to metazoan splicing factor U2AF65	0.065582310895677	-0.0569334174076949	0.0146173033155337	-0.289996831581079
YER149C	YER149C PEA2 Coiled-coil 12S polarisome subunit; required for polarity establishment, apical bud growth, shmoo formation, filamentous differentiation; involved in Bni1p localization at sites of polarized growth, controlling polarized assembly of actin cables; role in apical growth affects diploid-specific bipolar bud site selection; retains Slt2p at bud tip to regulate ER inheritance; role in Ca2+ influx, cell fusion; S288C allele encoding Leu409 rather than Met linked with non-invasion	-0.116332715344832	0.0903866301962057	-0.2234801946605	-0.489755124085278
YMR111C		0.0636684697110834	0.25885776311748	-0.200957826514343	0.109465634069027
YBR152W	YBR152W SPP381 mRNA splicing factor, component of U4/U6.U5 tri-snRNP; interacts genetically and physically with Prp38p; relocalizes to the cytosol in response to hypoxia	0.437817783363276	0.470014246107471	0.162843974894288	0.0873315696084409
YNL133C	YNL133C FYV6 Protein of unknown function; required for survival upon exposure to K1 killer toxin; proposed to regulate double-strand break repair via non-homologous end-joining	0.38535991989573	0.472922293197815	0.412197474388186	0.695076400593344
YPL225W		-0.124973563665849	0.190775876243383	-0.0481104356056284	0.0531308244729625
YMR283C	YMR283C RIT1 Initiator methionine 2'-O-ribosyl phosphate transferase; modifies the initiator methionine tRNA at position 64 to distinguish it from elongator methionine tRNA	-0.0302192731275514	0.123592113235865	-0.173692438384775	-0.264463745628771
YMR113W	YMR113W FOL3 Dihydrofolate synthetase, involved in folic acid biosynthesis; catalyzes conversion of dihydropteroate to dihydrofolate in folate coenzyme biosynthesis; FOL3 has a paralog, RMA1, that arose from the whole genome duplication	-0.189725753740891	0.0577037491734132	0.0020329288145223	-0.226681904184135
YOR161C-C		0.919452591736394	1.84190987408737	1.98919297385534	1.75865239437851
YMR179W	YMR179W SPT21 Protein with a role in transcriptional silencing; required for normal transcription at several loci including HTA2-HTB2 and HHF2-HHT2, but not required at the other histone loci; functionally related to Spt10p; localizes to nuclear foci that become diffuse upon DNA replication stress	-0.0658211251005623	-0.0297104367558742	-0.30770290778273	-0.0874180165246259
YJR151C	YJR151C DAN4 Cell wall mannoprotein; has similarity to Tir1p, Tir2p, Tir3p, and Tir4p; expressed under anaerobic conditions, completely repressed during aerobic growth	0.0995727934809541	0.878350914137484	0.261469183591699	0.304386463600614
YEL025C		0.221431354791206	-0.0540915595488219	-0.0107758202786283	0.117576334184922
YMR086W	YMR086W SEG1 Component of eisosome required for proper eisosome assembly; precedes Pil1p/Lsp1p during eisosome formation, controls eisosome length and shape; diffusely distributed, forms heterogeneous patches at plasma membrane in small buds, also found in medium and large buds; expression repressed by cAMP; similar to A. gossypii SEG gene and to S. pombe Sle1p, important for generating eisosomes; SEG1 has a paralog, SEG2, that arose from the whole genome duplication	0.112876773466646	-0.136105530029004	-0.0466220125349212	-0.0431191250199067
YGR202C	YGR202C PCT1 Cholinephosphate cytidylyltransferase; a rate-determining enzyme of the CDP-choline pathway for phosphatidylcholine synthesis, inhibited by Sec14p, activated upon lipid-binding; contains an element within the regulatory domain involved in both silencing and activation of enzymatic activity	-0.317576996233934	-0.309098885941409	-0.305178958580039	-0.220868716559768
YHL046W-A		0.713956281446213	0.913991963086181	-0.281675836071353	0.163408685454214
YPR152C	YPR152C URN1 Protein of unknown function containing WW and FF domains; overexpression causes accumulation of cells in G1 phase	0.325501468026199	-0.20300167578851	-0.185812232179401	0.0842987889388665
YOL097W-A		0.129330511667784	0.219248594346924	0.298493332084375	0.772327846491889
YHR180W		0.540008947476271	-0.0571721649350565	-0.327732274807139	-0.575920584906592
YGR252W	YGR252W GCN5 Catalytic subunit of ADA and SAGA histone acetyltransferase complexes; modifies N-terminal lysines on histones H2B and H3; acetylates Rsc4p, a subunit of the RSC chromatin-remodeling complex, altering replication stress tolerance; relocalizes to the cytosol in response to hypoxia; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay; greater involvement in repression of RNAPII-dependent transcription than in activation	-0.106624994199879	-0.274389864479447	-0.243940397137694	-0.192157244367117
YJR005W	YJR005W APL1 Beta-adaptin; large subunit of the clathrin associated protein complex (AP-2); involved in vesicle mediated transport; similar to mammalian beta-chain of the clathrin associated protein complex	0.297401859852257	0.182596841652219	0.253236804831317	0.223442797865714
YGL041W-A		-0.401470732056601	-0.672249499249278	0.0626660551500506	0.218496988626534
YPL138C	YPL138C SPP1 Subunit of COMPASS (Set1C); a complex which methylates histone H3 on lysine 4 and is required in telomeric transcriptional silencing; promotes meiotic DSB formation by interacting with H3K4me3 and Rec107p, a protein required for Spo11p-catalyzed DSB formation located on chromosome axes; interacts with Orc2p; PHD finger domain protein similar to human CGBP, an unmethylated CpG binding protein; relocalizes to cytosol in response to hypoxia	0.323781483016107	-0.0722948038875129	0.16390337925645	0.154815757451752
YER159C	YER159C BUR6 Subunit of a heterodimeric NC2 transcription regulator complex; complex binds to TBP and can repress transcription by preventing preinitiation complex assembly or stimulate activated transcription; homologous to human NC2alpha; complex also includes Ncb2p; bur6 ncb2 double mutation is functionally complemented by coexpression of human DRAP1 and DR1, although the single bur6 mutation is not complemented by its ortholog DRAP1	0.604422829644855	0.107424203778178	-0.157861457594614	0.190762304767133
YBR234C	YBR234C ARC40 Subunit of the ARP2/3 complex; ARP2/3 is required for the motility and integrity of cortical actin patches	-0.0419568375258503	-0.0241391866070835	0.112769105452976	0.145811299121531
YGR036C	YGR036C CAX4 Dolichyl pyrophosphate (Dol-P-P) phosphatase; has a luminally oriented active site in the ER; cleaves the anhydride linkage in Dol-P-P; required for Dol-P-P-linked oligosaccharide intermediate synthesis and protein N-glycosylation	-0.302978237048945	-0.200523118557704	-0.225670790087367	-0.53439815675187
YBR196C-B		-0.693877607944923	-0.454102005668737	-0.679544093812506	-0.910966666445627
YGR113W	YGR113W DAM1 Essential subunit of the Dam1 complex (aka DASH complex); cooperates with Duo1p to connect the DASH complex with the microtubules (MT); couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; Ipl1p target for regulating kinetochore-MT attachments	0.0314400823474485	-0.241420263717687	-0.0679187527565416	-0.260317053447974
YBL048W	YBL048W RRT1 Protein of unknown function; identified in a screen for mutants with increased levels of rDNA transcription; dubious open reading frame unlikely to encode a protein, based on experimental and comparative sequence data	1.0779897237025	0.60463965767309	0.582318311680421	0.295877182408933
YML074C	YML074C FPR3 Nucleolar peptidyl-prolyl cis-trans isomerase (PPIase); FK506 binding protein; affects expression of multiple genes via its role in nucleosome assembly; phosphorylated by casein kinase II (Cka1p-Cka2p-Ckb1p-Ckb2p) and dephosphorylated by Ptp1p; PPIase domain acts as a transcriptional repressor when tethered to DNA by lexA, and repressor activity is dependent on PPIase activity; FPR3 has a paralog, FPR4, that arose from the whole genome duplication	-0.0329844708383285	0.346317892322671	-0.276983560476979	-0.141450774073943
YPR093C	YPR093C ASR1 Ubiquitin ligase that modifies and regulates RNA Pol II; involved in a putative alcohol-responsive signaling pathway; accumulates in the nucleus under alcohol stress; has a role in organization of septins and the actin cytoskeleton; contains a Ring/PHD finger domain similar to the mammalian rA9 protein	0.307493949099124	0.421938090462349	0.126120053449444	-0.0206030071880023
YLL059C		0.223599268736447	0.733190780484155	-0.2860940951676	-0.109052996771428
YKL020C	YKL020C SPT23 ER membrane protein involved in regulation of OLE1 transcription; inactive ER form dimerizes and one subunit is then activated by ubiquitin/proteasome-dependent processing followed by nuclear targeting; SPT23 has a paralog, MGA2, that arose from the whole genome duplication	0.0758337378708573	-0.0663048125178307	-0.146349981089203	-0.105298923826751
YPR168W	YPR168W NUT2 Subunit of the RNA polymerase II mediator complex; conserved from yeast to human; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; required for transcriptional activation and has a role in basal transcription; protein abundance increases in response to DNA replication stress	-0.19546300014224	-0.263561547122798	0.0630663257602525	-0.247168429359289
YFL041W-A		0.753629756108761	0.890493261494534	-0.079503303075921	1.10247939660228
YIL084C	YIL084C SDS3 Component of the Rpd3L histone deacetylase complex; required for its structural integrity and catalytic activity, involved in transcriptional silencing and required for sporulation; relocalizes to the cytosol in response to hypoxia; cells defective in SDS3 display pleiotropic phenotypes	0.366837240546269	0.184119114864724	0.187203447080126	0.0158763314858923
YPL233W	YPL233W NSL1 Essential component of the MIND kinetochore complex; joins kinetochore subunits contacting DNA to those contacting microtubules; required for accurate chromosome segregation; complex consists of Mtw1p Including Nnf1p-Nsl1p-Dsn1p (MIND)	0.213842784235811	-0.145412239216295	0.0077231219064575	-0.0968826366888512
YHL032C	YHL032C GUT1 Glycerol kinase; converts glycerol to glycerol-3-phosphate; glucose repression of expression is mediated by Adr1p and Ino2p-Ino4p; derepression of expression on non-fermentable carbon sources is mediated by Opi1p and Rsf1p	-0.178061899435856	0.103472118321174	0.0351404186587821	-0.0646153905676234
YPR059C		-1.26380033448058	-0.100488584039608	0.489725686399193	-0.259516868062374
YJL184W	YJL184W GON7 Component of the EKC/KEOPS protein complex; EKC/KEOPS complex is required for t6A tRNA modification and telomeric TG1-3 recombination; may have role in transcription; implicated in osmotic stress response; other complex members are Kae1p, Cgi121p, Pcc1p, and Bud32p	-0.422537994099035	-0.0953518192476399	-0.178841158659709	-0.213545940175731
YJL186W	YJL186W MNN5 Alpha-1,2-mannosyltransferase; responsible for addition of the second alpha-1,2-linked mannose of the branches on the mannan backbone of oligosaccharides, localizes to an early Golgi compartment	-0.0955106495903111	-0.124210333360392	0.0866322584315298	-0.0926555278265641
YDL159W-A		0.478560435846494	-0.471958000734336	0.374439287224351	0.523640077433941
YCR095W-A		-0.883336512097733	-0.148012513310688	-0.0062655619617742	0.511500574467489
YGR120C	YGR120C COG2 Essential component of the conserved oligomeric Golgi complex; a cytosolic tethering complex that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments; the components of the Golgi complex are Gog1p through Cog8p	-0.293802969278759	-0.0959108521622455	-0.32910521205331	-0.319744608844711
YMR078C	YMR078C CTF18 Subunit of a complex with Ctf8p; shares some subunits with Replication Factor C and is required for sister chromatid cohesion; may have overlapping functions with Rad24p in the DNA damage replication checkpoint	0.0625250243650027	-0.202043382979131	-0.0304016417551525	-0.0300120594979012
YGL075C	YGL075C MPS2 Essential membrane protein localized at nuclear envelope and SPBs; required for insertion of the newly duplicated spindle pole body into the nuclear envelope; potentially phosphorylated by Cdc28p; MPS2 has a paralog, CSM4, that arose from the whole genome duplication	0.168974915885449	0.0688429677783948	-0.258306335391852	0.156740416308905
YGR039W		0.306393940773473	0.119718391808038	-0.0704954346644044	-0.475698395579811
YPL180W	YPL180W TCO89 Subunit of TORC1 (Tor1p or Tor2p-Kog1p-Lst8p-Tco89p); regulates global H3K56ac; TORC1 complex regulates growth in response to nutrient availability; cooperates with Ssd1p in the maintenance of cellular integrity; deletion strains are hypersensitive to rapamycin	0.238223892709758	0.178152561116627	0.0636813459745059	0.21742990673132
YER137C		0.889752584831841	0.852233691134564	-0.155259280594328	-0.235340179942007
YPR161C	YPR161C SGV1 Cyclin (Bur2p)-dependent protein kinase; part of the BUR kinase complex which functions in transcriptional regulation; phosphorylates the carboxy-terminal domain (CTD) of Rpo21p and the C-terminal repeat domain of Spt5p; recruits Spt6p to the CTD at the onset of transcription; regulated by Cak1p; similar to metazoan CDK9 proteins	0.0931819226548379	-0.0913333535899225	0.0823477393356296	-0.125083103474136
YGL066W	YGL066W SGF73 Subunit of DUBm module of SAGA and SLIK; has roles in anchoring deubiquitination module (DUBm) into SAGA and SLIK complexes, maintaining organization and ubiquitin-binding conformation of Ubp8p, thereby contributing to overall DUBm activity; involved in preinitiation complex assembly at promoters; relocalizes to cytosol under hypoxia; human homolog ATXN7 implicated in spinocerebellar ataxia, and can complement yeast null mutant	0.309270729945904	0.0623040715379599	0.152684690302971	0.213942727007863
YKR095W-A	YKR095W-A PCC1 Component of the EKC/KEOPS protein complex; EKC/KEOPS complex is required for t6A tRNA modification and telomeric TG1-3 recombination; may have role in transcription; other complex members are Kae1p, Gon7p, Bud32p, and Cgi121p	-0.0853309703606553	-0.17905114026873	-0.640301390498138	-0.291123962768881
YJR010C-A	YJR010C-A SPC1 Subunit of the signal peptidase complex (SPC); SPC cleaves the signal sequence from proteins targeted to the endoplasmic reticulum (ER); homolog of the SPC12 subunit of mammalian signal peptidase complex; protein abundance increases in response to DNA replication stress	-0.190815502698762	-0.16870851839571	0.134317443808156	-0.138622962210219
YER034W		-0.211013103907529	0.131379728190328	0.0323405468475429	0.345372051098824
YBL074C	YBL074C AAR2 Component of the U5 snRNP complex; required for splicing of U3 precursors; originally described as a splicing factor specifically required for splicing pre-mRNA of the MATa1 cistron	0.483001488471398	0.201997999065728	0.149190951499188	-0.0269226774289404
YIL109C	YIL109C SEC24 Component of the Sec23p-Sec24p heterodimer of the COPII vesicle coat; required for cargo selection during vesicle formation in ER to Golgi transport; homologous to Sfb3p; SEC24 has a paralog, SFB2, that arose from the whole genome duplication	-0.14940994828417	-0.0369424869373767	-0.122719459089144	-0.222961523992273
YFL038C	YFL038C YPT1 Rab family GTPase; involved in the ER-to-Golgi step of the secretory pathway; complex formation with the Rab escort protein Mrs6p is required for prenylation of Ypt1p by type II protein geranylgeranyltransferase (Bet2p-Bet4p); binds to unspliced HAC1 mRNA; regulates the unfolded protein response (UPR) by promoting the decay of HAC1 RNA; localizes to the early Golgi, the transitional Golgi and ER membranes, pre-autophagosomal structures, and cytoplasmic vesicles	0.11663238019087	-0.0879259902883648	0.0170725087530043	0.217784108281721
YPL146C	YPL146C NOP53 Nucleolar protein; involved in biogenesis of the 60S subunit of the ribosome; interacts with rRNA processing factors Cbf5p and Nop2p and with the nucleolar proteins Nop17p and Nip7p; null mutant is viable but growth is severely impaired	-0.143946294845291	0.0777423017463791	-0.227879959785009	-0.560530619027459
YIL102C		0.410532808066655	-0.587415354220828	0.156783551978466	-0.36531340386728
YPL161C	YPL161C BEM4 Protein involved in establishment of cell polarity and bud emergence; interacts with the Rho1p small GTP-binding protein and with the Rho-type GTPase Cdc42p; involved in maintenance of proper telomere length	0.341253508827131	0.0888672330389748	0.220663413695587	0.0004383968643099
YIL172C	YIL172C IMA3 Alpha-glucosidase; weak, but broad substrate specificity for alpha-1,4- and alpha-1,6-glucosides; member of IMA isomaltase family; not required for isomaltose utilization, but Ima3p overexpression allows the ima1 null mutant to grow on isomaltose; lower activitiy and thermostability in vitro than Ima2p despite sequence difference of only 3 amino acids; cleaves alpha-1,3 linkage of nigerose and turanose, but not alpha-1,5 of leucrose; identical to IMA4	0.565356844456775	0.779383711281002	-0.672023791909019	0.792626502100176
YGR144W	YGR144W THI4 Thiazole synthase; abundant protein involved in the formation of the thiazole moiety of thiamine during thiamine biosynthesis; acts more as a co-substrate rather than an enzyme by providing the sulphur source for thiazole formation; undergoes a single turnover only; required for mitochondrial genome stability in response to DNA damaging agents	0.648143027955233	0.472646738686442	0.33952422629788	1.04939650320481
YKL102C		1.45693883932307	2.58261433455417	2.31606545212697	2.97436526797935
YPL232W	YPL232W SSO1 Plasma membrane t-SNARE; involved in fusion of secretory vesicles at the plasma membrane and in vesicle fusion during sporulation; forms a complex with Sec9p that binds v-SNARE Snc2p; syntaxin homolog; functionally redundant with Sso2p; SSO1 has a paralog, SSO2, that arose from the whole genome duplication	-0.0081257652677851	0.0274102350175037	-0.0589054041760176	-0.194510699672852
YPL052W	YPL052W OAZ1 Regulator of ornithine decarboxylase Spe1p; antizyme that binds to Spe1p to stimulate ubiquitin-independent degradation by the proteasome; binding of polyamines to nascent Oaz1p during translation stimulates +1 ribosomal frameshifting, allowing translation of full-length Oaz1p	-0.106102413419262	0.0784547233084492	-0.221302315585987	0.187726770138308
YER133W	YER133W GLC7 Type 1 S/T protein phosphatase (PP1) catalytic subunit; involved in glycogen metabolism, sporulation and mitotic progression; interacts with multiple regulatory subunits; regulates actomyosin ring formation; subunit of CPF; recruited to mating projections by Afr1p interaction; regulates nucleocytoplasmic shuttling of Hxk2p; import into the nucleus is inhibited during spindle assembly checkpoint arrest; involved in dephosphorylating Rps6a/b and Bnr1p	-0.098942567551959	0.126153536750328	-0.18301546810687	0.0435667512679828
YPR188C	YPR188C MLC2 Regulatory light chain for the type II myosin Myo1p; binds to an IQ motif of Myo1p, localization to the bud neck depends on Myo1p; involved in the disassembly of the Myo1p ring	0.0760328600541646	0.154860100340189	-0.0386744266200696	0.359704305287664
YPL267W	YPL267W ACM1 Pseudosubstrate inhibitor of the APC/C; suppresses APC/C [Cdh1]-mediated proteolysis of mitotic cyclins; associates with Cdh1p, Bmh1p and Bmh2p; cell cycle regulated protein; the anaphase-promoting complex/cyclosome is also known as APC/C	0.454280566649988	0.273860110961517	-0.114980212578229	0.27573208301032
YKR087C	YKR087C OMA1 Metalloendopeptidase of the mitochondrial inner membrane; important for adaptive responses to various homeostatic insults, preservation of normal mitochondrial function under damage-eliciting conditions, and stability of respiratory supercomplexes; involved in turnover of membrane-embedded proteins; mediates degradation of Cox1p in coa2 mutant cells; zebrafish ortholog has a role in organ development and mouse ortholog is also required for respiratory supercomplex stability	0.172579851007509	-0.120944330289943	-0.134695724287913	-0.0627577502221606
YJL209W	YJL209W CBP1 Mitochondrial protein, regulator of COB mRNA stability and translation; interacts with the 5'-untranslated region of the COB mRNA; found in a complex at the inner membrane along with Pet309p; localizes to mitochondrial foci upon DNA replication stress	-0.194787066352734	-0.21188482093361	-0.305414490777661	-0.215884712899057
YBR102C	YBR102C EXO84 Exocyst subunit with dual roles in exocytosis and spliceosome assembly; subunit of the the exocyst complex which mediates polarized targeting and tethering of post-Golgi secretory vesicles to active sites of exocytosis at the plasma membrane (PM) prior to SNARE-mediated fusion; required for exocyst assembly and targeting the complex to specific sites on the bud tip PM; associates the U1 snRNP; role in pre-mRNA splicing and prespliceosome formation; possible Cdc28 substrate	0.208910287393402	0.0433955154821347	0.0009572885088201	-0.0746414958479443
YKL115C		-0.195929885904181	-0.466719036974455	-0.831772553390303	-0.560914721343757
YGR038W	YGR038W ORM1 Protein that mediates sphingolipid homeostasis; evolutionarily conserved, required for resistance to agents that induce unfolded protein response; Orm1p and Orm2p together control membrane biogenesis by coordinating lipid homeostasis with protein quality control; ORM1 has a paralog, ORM2, that arose from the whole genome duplication	0.0499773624489125	0.0627036407716958	0.318530364732929	5.35098109215101e-05
YGR058W	YGR058W PEF1 Penta-EF-hand protein; required for polar bud growth and cell wall abscission; binds calcium and zinc with different affinity; localizes to bud site in G1, bud neck in G2; binds to Sec31p and modulates COPII coat assembly	-0.289542520602136	-0.290694480454588	-0.235755599391674	-0.214043292303158
YGL154C	YGL154C LYS5 Phosphopantetheinyl transferase involved in lysine biosynthesis; converts inactive apo-form of Lys2p (alpha-aminoadipate reductase) into catalytically active holo-form by posttranslational addition of phosphopantetheine	-0.284069309547629	0.177700101542878	-0.144699014142558	-0.0689583567350806
YEL072W	YEL072W RMD6 Protein required for sporulation	0.362832494118067	0.66824820453791	0.201701237317361	-0.060896566633678
YPL095C	YPL095C EEB1 Acyl-coenzymeA:ethanol O-acyltransferase; responsible for the major part of medium-chain fatty acid ethyl ester biosynthesis during fermentation; possesses short-chain esterase activity; may be involved in lipid metabolism and detoxification; EEB1 has a paralog, EHT1, that arose from the whole genome duplication	-0.237029416380722	-0.0804960188618216	-0.223439067576497	-0.370366756879196
YIL112W	YIL112W HOS4 Subunit of the Set3 complex; complex is a meiotic-specific repressor of sporulation specific genes that contains deacetylase activity; potential Cdc28p substrate	0.227263235849425	-0.0129000841596105	-0.0555277884716054	0.149183946890162
YMR240C	YMR240C CUS1 Protein required for assembly of U2 snRNP into the spliceosome; forms a complex with Hsh49p and Hsh155p	0.178758919760833	-0.0852039782126492	-0.340328450908356	-0.0253235023374168
YER016W	YER016W BIM1 Microtubule plus end-tracking protein; together with Kar9p makes up the cortical microtubule capture site and delays the exit from mitosis when the spindle is oriented abnormally; homolog of human end binding protein 1 (EB1)	-0.0830392089134732	-0.283429543883551	0.0165564622367767	0.136993248306692
YGR179C	YGR179C OKP1 Outer kinetochore protein required for accurate chromosome segregation; component of COMA (Ctf19p, Okp1p, Mcm21p, Ame1p) a kinetochore sub-complex which functions as a platform for kinetochore assembly; orthologous to human centromere constitutive-associated network (CCAN) subunit CENP-Q and fission yeast fta7	0.425455470974871	0.112541302755739	0.1321587719013	0.323237718937828
YPR046W	YPR046W MCM16 Component of the Ctf19 complex and the COMA subcomplex; involved in kinetochore-microtubule mediated chromosome segregation; binds to centromere DNA; orthologous to human centromere constitutive-associated network (CCAN) subunit CENP-H and fission yeast fta3	0.070995688146328	0.33834334153443	0.0097418412721677	0.371313340290304
YJL009W		-0.0147007530453498	0.410109631288412	0.580734652047642	0.20715294257397
YMR218C	YMR218C TRS130 Component of transport protein particle (TRAPP) complex II; TRAPPII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p, regulating intra-Golgi and endosome-Golgi traffic	0.0881137636579078	0.0345854200725356	-0.145020690432662	-0.0112287424393399
YKL025C	YKL025C PAN3 Essential subunit of the Pan2p-Pan3p poly(A)-ribonuclease complex; poly (A) mRNA binding subunit which recruits mRNA to the complex; the Pan2p-Pan3p complex controls poly(A) tail length and regulates the stoichiometry and activity of postreplication repair complexes	0.1297950440005	-0.0708919766428213	0.165928360123303	-0.0852426612850734
YAL034W-A	YAL034W-A MTW1 Essential component of the MIND kinetochore complex; joins kinetochore subunits contacting DNA to those contacting microtubules; critical to kinetochore assembly; complex consists of Mtw1p Including Nnf1p-Nsl1p-Dsn1p (MIND)	0.559410197210436	0.043085329798096	0.182365126159278	0.490373487622502
YBR076C-A		0.403979118401488	0.107437538624718	-0.0779809088561324	-0.0672205917321701
YML111W	YML111W BUL2 Component of the Rsp5p E3-ubiquitin ligase complex; involved in intracellular amino acid permease sorting, functions in heat shock element mediated gene expression, essential for growth in stress conditions; BUL2 has a paralog, BUL1, that arose from the whole genome duplication	-0.119658146516057	-0.160317915130218	0.0391081142632937	-0.0545653715008567
YKR073C		0.307623190193007	0.926581773213976	0.963792463682054	0.420765882126438
YPL009C	YPL009C RQC2 Component of RQC, which mediates nascent chain degradation; RQC (ribosome quality control complex) is a ribosome-bound complex required for degradation of polypeptides arising from stalled translation; recruits alanine- and threonine-charged tRNA to the A site and directs the elongation of nascent chains independently of mRNA or 40S subunits; monitors translation stress and signals this to Hsf1p	0.124719796658151	0.182412432455912	-0.0687535284592614	0.0828787381503606
YMR003W	YMR003W AIM34 Protein of unknown function; GFP-fusion protein localizes to the mitochondria; null mutant is viable and displays reduced frequency of mitochondrial genome loss	-0.183882869814422	-0.386073247781157	-0.179938093473764	0.120057459553131
YKL089W	YKL089W MIF2 Protein required for structural integrity of elongating spindles; localizes to the kinetochore; interacts with histones H2A, H2B, and H4; phosphorylated by Ipl1p; orthologous to human centromere constitutive-associated network (CCAN) subunit CENP-C and fission yeast cnp3	0.154025195614398	-0.165307488614215	-0.246312786056717	0.0430174770417801
YEL014C		-0.0523079570613285	0.0120989671757904	0.573926908389943	0.304848197590141
YOR339C	YOR339C UBC11 Ubiquitin-conjugating enzyme; most similar in sequence to Xenopus ubiquitin-conjugating enzyme E2-C, but not a true functional homolog of this E2; unlike E2-C, not required for the degradation of mitotic cyclin Clb2	-0.774721631291771	-0.234855625693807	-0.685181895939439	0.317702809524008
YKR037C	YKR037C SPC34 Essential subunit of the Dam1 complex (aka DASH complex); complex couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; also localized to nuclear side of spindle pole body	0.0136477638752939	0.0479227881951743	0.057353200758099	-0.36466526292558
YJL007C		-0.204813445218177	-0.424029572343435	-0.565807450482914	-1.4013070900614
YMR187C		0.611145810264167	0.303038670692043	0.186329651359103	0.285817263904811
YBR091C	YBR091C TIM12 Essential protein of the inner mitochondrial membrane; peripherally localized; component of the TIM22 complex, which is a twin-pore translocase that mediates insertion of numerous multispanning inner membrane proteins	-0.26360582399684	-0.0959228851546141	-0.356848319044317	-0.241734778201191
YOR032W-A		0.858585502710017	2.06966590874424	1.82792315899044	1.83973139007213
YPR051W	YPR051W MAK3 Catalytic subunit of the NatC type N-terminal acetyltransferase (NAT); involved in subcellular targeting of select N-terminally acetylated substrates to the Golgi apparatus (Arl3p and Grh1p) and the inner nuclear membrane (Trm1p); required for replication of dsRNA virus; human NatC ortholog, Naa60, functionally complements the null, requiring either auxiliary subunit Mak10p or co-expression of human ortholog, Naa35; Naa60, the human NatF gene, also complements the null allele	-0.371299701177322	0.277453643955831	-0.997628693852692	-0.09197771614883
YKL010C	YKL010C UFD4 Ubiquitin-protein ligase (E3); interacts with Rpt4p and Rpt6p, two subunits of the 19S particle of the 26S proteasome; cytoplasmic E3 involved in the degradation of ubiquitin fusion proteins; relative distribution to the nucleus increases upon DNA replication stress	0.238698572176717	0.157843964101538	0.148820258458091	0.120898761651743
YPR204W		0.025396740445785	-0.369507602969916	-0.392824616332387	-0.511003663814191
YPL060C-A		0.610191108290987	0.594321706935463	0.458466866814029	0.24505012711515
YHR108W	YHR108W GGA2 Protein that regulates Arf1p, Arf2p to facilitate Golgi trafficking; binds phosphatidylinositol 4-phosphate, which plays a role in TGN localization; has homology to gamma-adaptin; GGA2 has a paralog, GGA1, that arose from the whole genome duplication	-0.158826034955474	-0.149472200437971	-0.059814587138399	-0.178540575181576
YKR069W	YKR069W MET1 S-adenosyl-L-methionine uroporphyrinogen III transmethylase; involved in the biosynthesis of siroheme, a prosthetic group used by sulfite reductase; required for sulfate assimilation and methionine biosynthesis	0.322233272162164	0.100415043331393	0.327554586610533	0.0162819611936676
YEL048C	YEL048C TCA17 Component of transport protein particle (TRAPP) complex II; TRAPPII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p, regulating intra-Golgi and endosome-Golgi traffic; promotes association of TRAPPII-specific subunits with the TRAPP core complex; sedlin related; human Sedlin mutations cause SEDT, a skeletal disorder	0.12899822358264	-0.0006965466528694	0.0690983389162041	-0.329811740375658
